case_id,task,perturbation,perturbation_name,text,gold_route,predicted_route,gold_department,predicted_department,gold_risk,predicted_risk,gold_red_flags,predicted_red_flags,acceptable_doc_ids,evidence_doc_ids,evidence_citation_ids,evidence_departments,evidence_scores,abstained,followup_missing,latency_ms,error
EV0041,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是双脚踝容易肿，活动耐力也明显下降。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-failure-medlineplus | card-heart-failure-nhlbi,card-heart-failure-medlineplus | card-heart-failure-nhlbi | derm-lymphatic-filariasis-who,card-heart-failure-medlineplus#0 | card-heart-failure-nhlbi#0 | derm-lymphatic-filariasis-who#1,心血管内科 | 心血管内科 | 皮肤科,0.6838 | 0.6646 | 0.6468,False,,775.973,
EV0042,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是双脚踝容易肿，活动耐力也明显下降。,evidence_triage,evidence_triage,心血管内科,消化内科,中,中,,,card-heart-failure-medlineplus | card-heart-failure-nhlbi,gast-ibs-niddk | card-heart-failure-medlineplus | derm-mycetoma-who,gast-ibs-niddk#1 | card-heart-failure-medlineplus#0 | derm-mycetoma-who#0,消化内科 | 心血管内科 | 皮肤科,0.7083 | 0.6919 | 0.684,False,,766.974,
EV0043,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是最近经常心跳漏一拍并伴轻微头晕。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-palpitations-nhs | card-hypertension-overview,card-arrhythmias-nhlbi#0 | card-palpitations-nhs#0 | card-hypertension-overview#2,心血管内科 | 心血管内科 | 心血管内科,0.7047 | 0.6813 | 0.6585,False,,584.6,
EV0044,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是最近经常心跳漏一拍并伴轻微头晕。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-hypertension-overview | card-physical-activity,card-arrhythmias-nhlbi#0 | card-hypertension-overview#2 | card-physical-activity#0,心血管内科 | 心血管内科 | 心血管内科,0.7286 | 0.694 | 0.6661,False,,396.872,
EV0045,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是检查提到心脏杂音，最近容易疲劳。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-valve-diseases-medlineplus,card-cvd-warning-signs | card-palpitations-nhs | card-physical-activity,card-cvd-warning-signs#2 | card-palpitations-nhs#0 | card-physical-activity#0,心血管内科 | 心血管内科 | 心血管内科,0.6728 | 0.6682 | 0.6656,False,,765.599,
EV0046,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是检查提到心脏杂音，最近容易疲劳。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-valve-diseases-medlineplus,card-arrhythmias-nhlbi | card-physical-activity | card-cvd-warning-signs,card-arrhythmias-nhlbi#0 | card-physical-activity#0 | card-cvd-warning-signs#2,心血管内科 | 心血管内科 | 心血管内科,0.6858 | 0.6836 | 0.6786,False,,621.613,
EV0047,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是体检提示胆固醇持续偏高。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-cholesterol-medlineplus,card-cholesterol-medlineplus | card-physical-activity | gast-ibs-niddk,card-cholesterol-medlineplus#0 | card-physical-activity#0 | gast-ibs-niddk#1,心血管内科 | 心血管内科 | 消化内科,0.7119 | 0.6632 | 0.6491,False,,415.722,
EV0048,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是体检提示胆固醇持续偏高。,evidence_triage,evidence_triage,心血管内科,消化内科,中,中,,,card-cholesterol-medlineplus,card-cholesterol-medlineplus | gast-celiac-medlineplus | gast-lactose-intolerance-niddk,card-cholesterol-medlineplus#0 | gast-celiac-medlineplus#1 | gast-lactose-intolerance-niddk#1,心血管内科 | 消化内科 | 消化内科,0.7664 | 0.7438 | 0.7373,False,,277.581,
EV0049,evidence_triage,3,P3 否定与跨症状干扰,主要是多次测量血压偏高，还会头胀；另外偶尔胃口不好，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-hypertension-overview | card-high-blood-pressure-medlineplus | card-high-blood-pressure-nhlbi,card-hypertension-overview | card-high-blood-pressure-nhlbi | card-healthy-diet,card-hypertension-overview#2 | card-high-blood-pressure-nhlbi#0 | card-healthy-diet#1,心血管内科 | 心血管内科 | 心血管内科,0.7866 | 0.7598 | 0.7441,False,,767.644,
EV0050,evidence_triage,3,P3 否定与跨症状干扰,主要是多次测量血压偏高，还会头胀；同时有一点鼻塞，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-hypertension-overview | card-high-blood-pressure-medlineplus | card-high-blood-pressure-nhlbi,card-hypertension-overview | card-high-blood-pressure-nhlbi | card-high-blood-pressure-nhlbi,card-hypertension-overview#2 | card-high-blood-pressure-nhlbi#0 | card-high-blood-pressure-nhlbi#1,心血管内科 | 心血管内科 | 心血管内科,0.753 | 0.7522 | 0.7383,False,,773.94,
EV0051,evidence_triage,3,P3 否定与跨症状干扰,主要是检查提到心脏杂音，最近容易疲劳；另外偶尔胃口不好，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-valve-diseases-medlineplus,card-cvd-warning-signs | card-rheumatic-heart-disease | card-hypertension-overview,card-cvd-warning-signs#2 | card-rheumatic-heart-disease#1 | card-hypertension-overview#2,心血管内科 | 心血管内科 | 心血管内科,0.7008 | 0.6929 | 0.6908,False,,591.163,
EV0052,evidence_triage,3,P3 否定与跨症状干扰,主要是检查提到心脏杂音，最近容易疲劳；同时有一点鼻塞，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-valve-diseases-medlineplus,card-cvd-warning-signs | card-rheumatic-heart-disease | resp-copd-overview,card-cvd-warning-signs#2 | card-rheumatic-heart-disease#1 | resp-copd-overview#1,心血管内科 | 心血管内科 | 呼吸内科,0.6949 | 0.6912 | 0.6846,False,,405.479,
EV0053,evidence_triage,3,P3 否定与跨症状干扰,主要是反复心慌，能感觉到心跳忽快忽慢；另外偶尔胃口不好，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-palpitations-nhs | card-palpitations-nhs,card-arrhythmias-nhlbi#0 | card-palpitations-nhs#0 | card-palpitations-nhs#1,心血管内科 | 心血管内科 | 心血管内科,0.8011 | 0.7883 | 0.7824,False,,775.563,
EV0054,evidence_triage,3,P3 否定与跨症状干扰,主要是反复心慌，能感觉到心跳忽快忽慢；同时有一点鼻塞，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-palpitations-nhs | card-arrhythmias-nhlbi | card-palpitations-nhs,card-palpitations-nhs#1 | card-arrhythmias-nhlbi#0 | card-palpitations-nhs#0,心血管内科 | 心血管内科 | 心血管内科,0.8063 | 0.8058 | 0.7951,False,,775.822,
EV0055,evidence_triage,3,P3 否定与跨症状干扰,主要是走一段路小腿就酸疼，休息后会缓解；另外偶尔胃口不好，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,消化内科,中,中,,,card-peripheral-artery-disease | card-peripheral-artery-medlineplus,card-peripheral-artery-disease | gast-reflux-symptoms | gast-ibs-niddk,card-peripheral-artery-disease#0 | gast-reflux-symptoms#1 | gast-ibs-niddk#1,心血管内科 | 消化内科 | 消化内科,0.7399 | 0.7148 | 0.6904,False,,593.05,
EV0056,evidence_triage,3,P3 否定与跨症状干扰,主要是走一段路小腿就酸疼，休息后会缓解；同时有一点鼻塞，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-peripheral-artery-disease | card-peripheral-artery-medlineplus,card-peripheral-artery-disease | gast-reflux-symptoms | resp-copd-overview,card-peripheral-artery-disease#0 | gast-reflux-symptoms#1 | resp-copd-overview#1,心血管内科 | 消化内科 | 呼吸内科,0.7281 | 0.6818 | 0.6796,False,,409.317,
EV0057,evidence_triage,3,P3 否定与跨症状干扰,主要是活动时胸口发紧，停下来休息会减轻；另外偶尔胃口不好，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,消化内科,中,中,,,card-angina-medlineplus | card-coronary-heart-disease,gast-reflux-symptoms | card-salt-reduction | resp-copd-overview,gast-reflux-symptoms#1 | card-salt-reduction#2 | resp-copd-overview#1,消化内科 | 心血管内科 | 呼吸内科,0.7782 | 0.7488 | 0.7419,False,,786.414,
EV0058,evidence_triage,3,P3 否定与跨症状干扰,主要是活动时胸口发紧，停下来休息会减轻；同时有一点鼻塞，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,呼吸内科,中,中,,,card-angina-medlineplus | card-coronary-heart-disease,resp-copd-overview | card-physical-activity | resp-pulmonary-hypertension-nhlbi,resp-copd-overview#1 | card-physical-activity#1 | resp-pulmonary-hypertension-nhlbi#1,呼吸内科 | 心血管内科 | 呼吸内科,0.7777 | 0.7461 | 0.7431,False,,785.505,
EV0059,evidence_triage,3,P3 否定与跨症状干扰,主要是体检提示胆固醇持续偏高；另外偶尔胃口不好，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,消化内科,中,中,,,card-cholesterol-medlineplus,gast-lactose-intolerance-niddk | card-cholesterol-medlineplus | gast-reflux-symptoms,gast-lactose-intolerance-niddk#1 | card-cholesterol-medlineplus#0 | gast-reflux-symptoms#1,消化内科 | 心血管内科 | 消化内科,0.7886 | 0.7818 | 0.7655,False,,601.303,
EV0060,evidence_triage,3,P3 否定与跨症状干扰,主要是体检提示胆固醇持续偏高；同时有一点鼻塞，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-cholesterol-medlineplus,card-cholesterol-medlineplus | resp-copd-overview | gast-reflux-symptoms,card-cholesterol-medlineplus#0 | resp-copd-overview#1 | gast-reflux-symptoms#1,心血管内科 | 呼吸内科 | 消化内科,0.7583 | 0.7432 | 0.7233,False,,414.234,
EV0061,evidence_triage,3,P3 否定与跨症状干扰,主要是最近经常心跳漏一拍并伴轻微头晕；另外偶尔胃口不好，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-hypertension-overview | card-palpitations-nhs,card-arrhythmias-nhlbi#0 | card-hypertension-overview#2 | card-palpitations-nhs#1,心血管内科 | 心血管内科 | 心血管内科,0.7315 | 0.7074 | 0.705,False,,775.493,
EV0062,evidence_triage,3,P3 否定与跨症状干扰,主要是最近经常心跳漏一拍并伴轻微头晕；同时有一点鼻塞，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi#0 | card-palpitations-nhs#1 | card-arrhythmias-nhlbi#1,心血管内科 | 心血管内科 | 心血管内科,0.7356 | 0.7124 | 0.7017,False,,629.845,
EV0063,evidence_triage,3,P3 否定与跨症状干扰,主要是双脚踝容易肿，活动耐力也明显下降；另外偶尔胃口不好，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,皮肤科,中,中,,,card-heart-failure-medlineplus | card-heart-failure-nhlbi,derm-mycetoma-who | gast-ibs-niddk | card-heart-failure-medlineplus,derm-mycetoma-who#0 | gast-ibs-niddk#1 | card-heart-failure-medlineplus#0,皮肤科 | 消化内科 | 心血管内科,0.7152 | 0.7135 | 0.7062,False,,415.763,
EV0064,evidence_triage,3,P3 否定与跨症状干扰,主要是双脚踝容易肿，活动耐力也明显下降；同时有一点鼻塞，但前面的表现更明显。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-failure-medlineplus | card-heart-failure-nhlbi,card-heart-failure-medlineplus | card-rheumatic-heart-disease | resp-copd-overview,card-heart-failure-medlineplus#0 | card-rheumatic-heart-disease#1 | resp-copd-overview#1,心血管内科 | 心血管内科 | 呼吸内科,0.7294 | 0.7096 | 0.7073,False,,237.57,
EV0065,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：双脚踝容易肿，活、动耐力也明显下降，想做分诊。,evidence_triage,evidence_triage,心血管内科,皮肤科,中,中,,,card-heart-failure-medlineplus | card-heart-failure-nhlbi,derm-lymphatic-filariasis-who | card-rheumatic-heart-disease | derm-mycetoma-who,derm-lymphatic-filariasis-who#1 | card-rheumatic-heart-disease#1 | derm-mycetoma-who#1,皮肤科 | 心血管内科 | 皮肤科,0.6841 | 0.6496 | 0.6491,False,,775.55,
EV0066,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：双脚踝容易肿，活、动耐力也明显下降，想做分诊。,evidence_triage,evidence_triage,心血管内科,皮肤科,中,中,,,card-heart-failure-medlineplus | card-heart-failure-nhlbi,derm-lymphatic-filariasis-who | card-rheumatic-heart-disease | derm-mycetoma-who,derm-lymphatic-filariasis-who#1 | card-rheumatic-heart-disease#1 | derm-mycetoma-who#1,皮肤科 | 心血管内科 | 皮肤科,0.6841 | 0.6496 | 0.6491,False,,770.965,
EV0067,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：体检提示胆、固醇持续偏高，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-cholesterol-medlineplus,card-cholesterol-medlineplus | card-healthy-diet | gast-celiac-niddk,card-cholesterol-medlineplus#0 | card-healthy-diet#1 | gast-celiac-niddk#1,心血管内科 | 心血管内科 | 消化内科,0.6892 | 0.6483 | 0.6399,False,,587.254,
EV0068,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：体检提示胆、固醇持续偏高，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-cholesterol-medlineplus,card-cholesterol-medlineplus | card-healthy-diet | gast-celiac-niddk,card-cholesterol-medlineplus#0 | card-healthy-diet#1 | gast-celiac-niddk#1,心血管内科 | 心血管内科 | 消化内科,0.6892 | 0.6483 | 0.6399,False,,399.218,
EV0069,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：走一段路小腿就酸、疼，休息后会缓解，想做分诊。,evidence_triage,evidence_triage,心血管内科,皮肤科,中,中,,,card-peripheral-artery-disease | card-peripheral-artery-medlineplus,card-peripheral-artery-disease | derm-lymphatic-filariasis-who | derm-mycetoma-who,card-peripheral-artery-disease#0 | derm-lymphatic-filariasis-who#1 | derm-mycetoma-who#1,心血管内科 | 皮肤科 | 皮肤科,0.715 | 0.6326 | 0.6295,False,,759.722,
EV0070,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：走一段路小腿就酸、疼，休息后会缓解，想做分诊。,evidence_triage,evidence_triage,心血管内科,皮肤科,中,中,,,card-peripheral-artery-disease | card-peripheral-artery-medlineplus,card-peripheral-artery-disease | derm-lymphatic-filariasis-who | derm-mycetoma-who,card-peripheral-artery-disease#0 | derm-lymphatic-filariasis-who#1 | derm-mycetoma-who#1,心血管内科 | 皮肤科 | 皮肤科,0.715 | 0.6326 | 0.6295,False,,761.825,
EV0071,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：反腹心慌，能感觉到心跳忽快忽慢，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-palpitations-nhs | card-arrhythmias-nhlbi | card-cvd-warning-signs,card-palpitations-nhs#0 | card-arrhythmias-nhlbi#1 | card-cvd-warning-signs#2,心血管内科 | 心血管内科 | 心血管内科,0.7417 | 0.7332 | 0.7231,False,,578.824,
EV0072,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：反腹心慌，能感觉到心跳忽快忽慢，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-palpitations-nhs | card-arrhythmias-nhlbi | card-cvd-warning-signs,card-palpitations-nhs#0 | card-arrhythmias-nhlbi#1 | card-cvd-warning-signs#2,心血管内科 | 心血管内科 | 心血管内科,0.7417 | 0.7332 | 0.7231,False,,394.243,
EV0073,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：最近经常心眺漏一拍并伴轻微头晕，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-high-blood-pressure-nhlbi | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi#1 | card-high-blood-pressure-nhlbi#1 | card-arrhythmias-nhlbi#0,心血管内科 | 心血管内科 | 心血管内科,0.6752 | 0.6594 | 0.6524,False,,776.052,
EV0074,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：最近经常心眺漏一拍并伴轻微头晕，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-high-blood-pressure-nhlbi | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi#1 | card-high-blood-pressure-nhlbi#1 | card-arrhythmias-nhlbi#0,心血管内科 | 心血管内科 | 心血管内科,0.6752 | 0.6594 | 0.6524,False,,772.393,
EV0075,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：活动时胸口发紧，、停下来休息会减轻，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-angina-medlineplus | card-coronary-heart-disease,card-physical-activity | card-cholesterol-medlineplus | card-arrhythmias-nhlbi,card-physical-activity#1 | card-cholesterol-medlineplus#1 | card-arrhythmias-nhlbi#1,心血管内科 | 心血管内科 | 心血管内科,0.722 | 0.7156 | 0.7009,False,,587.216,
EV0076,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：活动时胸口发紧，、停下来休息会减轻，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-angina-medlineplus | card-coronary-heart-disease,card-physical-activity | card-cholesterol-medlineplus | card-arrhythmias-nhlbi,card-physical-activity#1 | card-cholesterol-medlineplus#1 | card-arrhythmias-nhlbi#1,心血管内科 | 心血管内科 | 心血管内科,0.722 | 0.7156 | 0.7009,False,,396.292,
EV0077,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：检查提到心脏杂、音，最近容易疲劳，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-valve-diseases-medlineplus,card-cvd-warning-signs | card-coronary-heart-disease | card-rheumatic-heart-disease,card-cvd-warning-signs#2 | card-coronary-heart-disease#0 | card-rheumatic-heart-disease#1,心血管内科 | 心血管内科 | 心血管内科,0.6453 | 0.643 | 0.6282,False,,798.401,
EV0078,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：检查提到心脏杂、音，最近容易疲劳，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-valve-diseases-medlineplus,card-cvd-warning-signs | card-coronary-heart-disease | card-rheumatic-heart-disease,card-cvd-warning-signs#2 | card-coronary-heart-disease#0 | card-rheumatic-heart-disease#1,心血管内科 | 心血管内科 | 心血管内科,0.6453 | 0.643 | 0.6282,False,,629.04,
EV0079,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：多次测量血鸭偏高，还会头胀，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-hypertension-overview | card-high-blood-pressure-medlineplus | card-high-blood-pressure-nhlbi,gast-nafld-niddk | card-healthy-diet | card-high-blood-pressure-medlineplus,gast-nafld-niddk#1 | card-healthy-diet#1 | card-high-blood-pressure-medlineplus#1,消化内科 | 心血管内科 | 心血管内科,0.6306 | 0.6295 | 0.6254,False,,443.467,
EV0080,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：多次测量血鸭偏高，还会头胀，想做分诊。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-hypertension-overview | card-high-blood-pressure-medlineplus | card-high-blood-pressure-nhlbi,gast-nafld-niddk | card-healthy-diet | card-high-blood-pressure-medlineplus,gast-nafld-niddk#1 | card-healthy-diet#1 | card-high-blood-pressure-medlineplus#1,消化内科 | 心血管内科 | 心血管内科,0.6306 | 0.6295 | 0.6254,False,,260.201,
EV0081,evidence_triage,0,P0 规范表达,睡觉打鼾很重，白天总是困倦，已经持续三天。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-sleep-apnea-medlineplus | resp-sleep-apnea-nhlbi,resp-sleep-apnea-nhlbi | resp-sleep-apnea-nhlbi | resp-sleep-apnea-medlineplus,resp-sleep-apnea-nhlbi#1 | resp-sleep-apnea-nhlbi#0 | resp-sleep-apnea-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.7024 | 0.6975 | 0.6967,False,,1013.972,
EV0082,evidence_triage,0,P0 规范表达,主要情况是睡觉打鼾很重，白天总是困倦，程度中等。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-sleep-apnea-medlineplus | resp-sleep-apnea-nhlbi,resp-sleep-apnea-nhlbi | resp-sleep-apnea-medlineplus | resp-sleep-apnea-nhlbi,resp-sleep-apnea-nhlbi#0 | resp-sleep-apnea-medlineplus#0 | resp-sleep-apnea-nhlbi#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.7534 | 0.743 | 0.7201,False,,813.469,
EV0083,evidence_triage,0,P0 规范表达,咳嗽很久并有夜间出汗和食欲下降，已经持续三天。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-tuberculosis-medlineplus | resp-tuberculosis-who,resp-cough-nhs | resp-asthma-overview | resp-copd-overview,resp-cough-nhs#1 | resp-asthma-overview#0 | resp-copd-overview#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.7172 | 0.7158 | 0.6937,False,,417.295,
EV0084,evidence_triage,0,P0 规范表达,主要情况是咳嗽很久并有夜间出汗和食欲下降，程度中等。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-tuberculosis-medlineplus | resp-tuberculosis-who,resp-cough-nhs | resp-cough-nhs | resp-asthma-nhs,resp-cough-nhs#0 | resp-cough-nhs#1 | resp-asthma-nhs#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.8044 | 0.7912 | 0.7716,False,,428.619,
EV0085,evidence_triage,0,P0 规范表达,接触烟雾后咳嗽和喘息明显加重，已经持续三天。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-household-air-pollution | resp-ambient-air-pollution,resp-copd-overview | resp-asthma-overview | resp-asthma-nhs,resp-copd-overview#0 | resp-asthma-overview#0 | resp-asthma-nhs#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.7325 | 0.7147 | 0.7135,False,,834.439,
EV0086,evidence_triage,0,P0 规范表达,主要情况是接触烟雾后咳嗽和喘息明显加重，程度中等。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-household-air-pollution | resp-ambient-air-pollution,resp-asthma-nhs | resp-copd-overview | resp-copd-medlineplus,resp-asthma-nhs#0 | resp-copd-overview#0 | resp-copd-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.7728 | 0.7588 | 0.7577,False,,832.911,
EV0087,evidence_triage,0,P0 规范表达,发热后咳嗽加重，痰变得黏稠发黄，已经持续三天。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-pneumonia-medlineplus | resp-pneumonia-nhlbi | resp-pneumonia-nhs,card-heart-failure-nhlbi | resp-cough-nhs | resp-bronchitis-medlineplus,card-heart-failure-nhlbi#1 | resp-cough-nhs#1 | resp-bronchitis-medlineplus#1,心血管内科 | 呼吸内科 | 呼吸内科,0.6719 | 0.6702 | 0.6562,False,,640.284,
EV0088,evidence_triage,0,P0 规范表达,主要情况是发热后咳嗽加重，痰变得黏稠发黄，程度中等。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-pneumonia-medlineplus | resp-pneumonia-nhlbi | resp-pneumonia-nhs,resp-cough-nhs | resp-pneumonia-nhs | resp-pneumonia-medlineplus,resp-cough-nhs#0 | resp-pneumonia-nhs#0 | resp-pneumonia-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.7504 | 0.7496 | 0.743,False,,446.936,
EV0089,evidence_triage,0,P0 规范表达,夜间反复喘息和咳嗽，运动后更明显，已经持续三天。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-asthma-overview | resp-asthma-nhs | resp-asthma-nhlbi | resp-asthma-medlineplus,resp-asthma-overview | resp-asthma-medlineplus | resp-asthma-nhs,resp-asthma-overview#0 | resp-asthma-medlineplus#0 | resp-asthma-nhs#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.8339 | 0.7813 | 0.7482,False,,807.481,
EV0090,evidence_triage,0,P0 规范表达,主要情况是夜间反复喘息和咳嗽，运动后更明显，程度中等。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-asthma-overview | resp-asthma-nhs | resp-asthma-nhlbi | resp-asthma-medlineplus,resp-asthma-medlineplus | resp-asthma-overview | resp-asthma-nhs,resp-asthma-medlineplus#0 | resp-asthma-overview#0 | resp-asthma-nhs#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.8474 | 0.8362 | 0.8146,False,,827.329,
EV0091,evidence_triage,0,P0 规范表达,感冒后一直干咳，讲话多时更明显，已经持续三天。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-cough-nhs | resp-bronchitis-medlineplus | resp-bronchitis-nhs,resp-copd-overview | resp-asthma-overview | resp-cough-nhs,resp-copd-overview#0 | resp-asthma-overview#0 | resp-cough-nhs#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.6826 | 0.6766 | 0.6678,False,,640.862,
EV0092,evidence_triage,0,P0 规范表达,主要情况是感冒后一直干咳，讲话多时更明显，程度中等。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-cough-nhs | resp-bronchitis-medlineplus | resp-bronchitis-nhs,resp-cough-nhs | resp-copd-overview | resp-bronchitis-medlineplus,resp-cough-nhs#0 | resp-copd-overview#0 | resp-bronchitis-medlineplus#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.7468 | 0.7196 | 0.7099,False,,447.706,
EV0093,evidence_triage,0,P0 规范表达,咳嗽伴喉咙痛、乏力和全身酸痛，已经持续三天。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-flu-medlineplus | resp-influenza-seasonal-who,resp-cough-nhs | resp-bronchitis-medlineplus | resp-bronchitis-nhs,resp-cough-nhs#1 | resp-bronchitis-medlineplus#1 | resp-bronchitis-nhs#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.6908 | 0.6493 | 0.6432,False,,814.501,
EV0094,evidence_triage,0,P0 规范表达,主要情况是咳嗽伴喉咙痛、乏力和全身酸痛，程度中等。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-flu-medlineplus | resp-influenza-seasonal-who,resp-cough-nhs | resp-pneumonia-nhs | resp-cough-nhs,resp-cough-nhs#0 | resp-pneumonia-nhs#0 | resp-cough-nhs#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.7752 | 0.7732 | 0.7552,False,,608.336,
